ts_code,name,result_2019
300423.SZ,昇辉科技,-0.018567874651812227
300424.SZ,航新科技,-0.1947380176868425
300425.SZ,中建环能,-0.04367846686185798
300426.SZ,唐德影视,-0.0901162790697674
300429.SZ,强力新材,-0.3053459580077367
300430.SZ,诚益通,-0.01666666666666663
300434.SZ,金石亚药,-0.0012721338820665372
300437.SZ,清水源,-0.3114786260432464
300444.SZ,双杰电气,-0.2458501359130765
300446.SZ,*ST乐材,-0.26745493032482104
300449.SZ,汉邦高科,-0.17601635248694059
300457.SZ,赢合科技,-0.04816331807417252
300459.SZ,金科文化,-0.18863986817091755
300462.SZ,华铭智能,-0.2732094032477838
300466.SZ,赛摩智能,-0.08426966292134846
300467.SZ,迅游科技,-0.4767492394611039
300469.SZ,信息发展,-0.04874802215607845
300473.SZ,德尔股份,-0.37660633180801184
300477.SZ,合纵科技,-0.188502228399447
300478.SZ,杭州高新,-0.4467723372110024
300479.SZ,神思电子,-0.2605373807814583
300483.SZ,首华燃气,-0.12644103426529324
300484.SZ,蓝海华腾,-0.0718462823725983
300490.SZ,华自科技,-0.34013018644970155
300491.SZ,通合科技,-0.28416237850200116
300495.SZ,美尚生态,-0.5803727603052875
300498.SZ,温氏股份,-0.31846291085277306
300500.SZ,启迪设计,-0.32182914049521727
300504.SZ,天邑股份,-0.3995648611228843
300505.SZ,川金诺,-0.1972951680672269
300506.SZ,名家汇,-0.4105301578611188
300508.SZ,维宏股份,-0.10614753198867492
300509.SZ,新美星,-0.0003617112229126977
300512.SZ,中亚股份,-0.012304418784708893
300513.SZ,恒实科技,-0.3066108691712539
300514.SZ,友讯达,-0.32137437808415337
300523.SZ,辰安科技,-0.29700396400183343
300528.SZ,幸福蓝海,-0.2444959443800696
300531.SZ,优博讯,-0.0708391801675382
300532.SZ,今天国际,-0.25232255148590116
300533.SZ,冰川网络,-0.09771869350482122
300535.SZ,达威股份,-0.016496627295803295
300539.SZ,横河模具,-0.1235875849363413
300546.SZ,雄帝科技,-0.4996177429189583
300550.SZ,和仁科技,-0.2670242596493009
300553.SZ,集智股份,-0.180735002563411
300554.SZ,三超新材,-0.23583196430110132
300555.SZ,路通视信,-0.13711743310471944
300556.SZ,丝路视觉,-0.039243125779989806
300559.SZ,佳发教育,-0.213333392536284
300560.SZ,中富通,-0.23107607802155095
300570.SZ,太辰光,-0.15534315859146536
300571.SZ,平治信息,-0.2024522090099987
300577.SZ,开润股份,-0.19809434760573655
300583.SZ,赛托生物,-0.3072654500426946
300584.SZ,海辰药业,-0.1551917659171813
300588.SZ,熙菱信息,-0.33785390061039977
300597.SZ,吉大通信,-0.4299222068683146
300603.SZ,立昂技术,-0.12175999559075958
300606.SZ,金太阳,-0.04155252100840325
300609.SZ,汇纳科技,-0.5048453033959787
300612.SZ,宣亚国际,-0.05794270833333318
300615.SZ,欣天科技,-0.41138391155165843
300619.SZ,金银河,-0.41215047410578504
300620.SZ,光库科技,-0.1377468485791897
300621.SZ,维业股份,-0.10653032312515064
300626.SZ,华瑞股份,-0.16444764840409676
300634.SZ,彩讯股份,-0.39345355648535557
300637.SZ,扬帆新材,-0.4093730461835137
300645.SZ,正元智慧,-0.10961701275238307
300647.SZ,超频三,-0.04497123130034529
300649.SZ,杭州园林,-0.4007611128752578
300652.SZ,雷迪克,-0.04347513303854768
300654.SZ,世纪天鸿,-0.2854250131042543
300666.SZ,江丰电子,-0.0038829372489342503
300668.SZ,杰恩设计,-0.33346118776987155
300670.SZ,大烨智能,-0.3710789461668418
300673.SZ,佩蒂股份,-0.014710238190338443
300675.SZ,建科院,-0.3631245892712008
300678.SZ,中科信息,-0.1536194977943287
300681.SZ,英搏尔,-0.1699731133467899
300688.SZ,创业黑马,-0.3552717066519532
300691.SZ,联合光电,-0.040410479472644326
300694.SZ,蠡湖股份,-0.5418556701030928
300700.SZ,岱勒新材,-0.4637833559475349
300706.SZ,阿石创,-0.19306155616931928
300707.SZ,威唐工业,-0.1320098272402717
300711.SZ,广哈通信,-0.058928604829508284
300716.SZ,国立科技,-0.3287731685789939
300717.SZ,华信新材,-0.05961349746730463
300730.SZ,科创信息,-0.19987776408078736
300732.SZ,设研院,-0.31884816495659046
300736.SZ,百邦科技,-0.4344653523654617
300742.SZ,越博动力,-0.40882125354655663
300743.SZ,天地数码,-0.40712661729976557
300745.SZ,欣锐科技,-0.43728837534147263
300746.SZ,汉嘉设计,-0.49612588832487303
300749.SZ,顶固集创,-0.347865560890441
300752.SZ,隆利科技,-0.26665386685806564
300756.SZ,金马游乐,-0.13791111360827063
600007.SH,中国国贸,-0.01812535115932351
600008.SH,首创股份,-0.033608670675494695
600011.SH,华能国际,-0.3824528330993629
600015.SH,华夏银行,-0.12303911064073574
600016.SH,民生银行,-0.09155919997176172
600018.SH,上港集团,-0.09836335707303442
600020.SH,中原高速,-0.04989421865867617
600021.SH,上海电力,-0.08405673748846314
600023.SH,浙能电力,-0.1326500215143925
600027.SH,华电国际,-0.21289890050952004
600028.SH,中国石化,-0.049243503629825484
600029.SH,南方航空,-0.05234766410797079
600033.SH,福建高速,-0.06532758071544273
600050.SH,中国联通,-0.16394292485434994
600053.SH,九鼎投资,-0.2893613001789047
600067.SH,冠城大通,-0.07797926365642696
600070.SH,浙江富润,-0.024907168535232463
600076.SH,康欣新材,-0.05063614248171026
600078.SH,澄星股份,-0.11220345605932758
600080.SH,ST金花,-0.09889381945317036
600082.SH,海泰发展,-0.3490990990990991
600083.SH,*ST博信,-0.6771929824561405
600084.SH,*ST中葡,-0.15562913907284787
600090.SH,*ST济堂,-0.7284172661870504
600091.SH,ST明科,-0.548051948051948
600093.SH,易见股份,-0.05791505791505779
600094.SH,大名城,-0.027620612277608564
600097.SH,开创国际,-0.09778560555582635
600100.SH,同方股份,-0.389738456669374
600104.SH,上汽集团,-0.1317068399645964
600105.SH,永鼎股份,-0.13006361461301394
600112.SH,ST天成,-0.6658476658476657
600113.SH,浙江东日,-0.09223105676889637
600119.SH,ST长投,-0.05347593582887704
600122.SH,*ST宏图,-0.6766304347826088
600123.SH,兰花科创,-0.013837339419125365
600125.SH,铁龙物流,-0.24782013485341656
600128.SH,弘业股份,-0.25130143656928206
600130.SH,波导股份,-0.11021505376344097
600133.SH,东湖高新,-0.043110553149077996
600136.SH,当代文体,-0.17219999633586255
600138.SH,中青旅,-0.058302122310295246
600139.SH,西部资源,-0.16088328075709765
600146.SH,*ST环球,-0.7997010463378176
600148.SH,长春一东,-0.09133695236106779
600156.SH,华升股份,-0.22347629796839721
600159.SH,大龙地产,-0.007211714805897833
600162.SH,香江控股,-0.11022988505747128
600169.SH,太原重工,-0.0217391304347825
600179.SH,*ST安通,-0.26018008649823937
600180.SH,瑞茂通,-0.1723520487129359
600182.SH,S佳通,-0.16896856962700668
600184.SH,光电股份,-0.002024449865979393
600187.SH,国中水务,-0.12307692307692311
600191.SH,华资实业,-0.2981865270472242
600192.SH,长城电工,-0.12459464773239158
600212.SH,江泉实业,-0.0821917808219179
600221.SH,*ST海航,-0.14136125654450274
600225.SH,*ST松江,-0.46827794561933533
600226.SH,*ST瀚叶,-0.11073382469798562
600227.SH,圣济堂,-0.0034013605442177455
600229.SH,城市传媒,-0.02930004366700085
600230.SH,沧州大化,-0.3366963101476374
600235.SH,民丰特纸,-0.11475409836065555
600239.SH,*ST云城,-0.32265364366231003
600241.SH,*ST时万,-0.3844856661045532
600242.SH,*ST中昌,-0.8435967302452316
600243.SH,*ST海华,-0.14141414141414135
600250.SH,南纺股份,-0.4067164179104477
600256.SH,广汇能源,-0.18988494899946284
600260.SH,凯乐科技,-0.35299903729978727
600262.SH,北方股份,-0.12494919867087001
600265.SH,ST景谷,-0.43031875463306163
600266.SH,城建发展,-0.09019916349418768
600269.SH,赣粤高速,-0.04015632733872295
600271.SH,航天信息,-0.5009673696464498
600272.SH,开开实业,-0.04012815799149143
600275.SH,ST昌鱼,-0.10452961672473872
600277.SH,亿利洁能,-0.3781960496865142
600279.SH,重庆港九,-0.0826883214196759
600283.SH,钱江水利,-0.050182481751824826
600290.SH,*ST华仪,-0.39566929133858275
600291.SH,西水股份,-0.7678402215904949
600293.SH,三峡新材,-0.42615012106537525
600297.SH,广汇汽车,-0.26996405257586464
600301.SH,*ST南化,-0.021772939346811786
600303.SH,曙光股份,-0.051729317453343436
600307.SH,酒钢宏兴,-0.015306122448979623
600311.SH,*ST荣华,-0.5963541666666666
600312.SH,平高电气,-0.22029209790092297
600318.SH,新力金融,-0.09671938303203055
600319.SH,ST亚星,-0.11695906432748539
600320.SH,振华重工,-0.005146002624606108
600322.SH,天房发展,-0.38509316770186336
600331.SH,宏达股份,-0.03589743589743604
600332.SH,白云山,-0.11650654872710413
600333.SH,长春燃气,-0.1705150976909414
600335.SH,国机汽车,-0.16936052997017764
600338.SH,西藏珠峰,-0.1383289886000085
600339.SH,中油工程,-0.20372406306970808
600340.SH,华夏幸福,-0.6597123370858783
600345.SH,长江通信,-0.36039063555672524
600355.SH,精伦电子,-0.37883008356545966
600365.SH,ST通葡,-0.3324468085106383
600367.SH,红星发展,-0.0036167181796212195
600373.SH,中文传媒,-0.02533298010726351
600376.SH,首开股份,-0.04684596772684183
600385.SH,*ST金泰,-0.533462657613967
600387.SH,海越能源,-0.29227174838706804
600388.SH,龙净环保,-0.14916298929212637
600393.SH,粤泰股份,-0.08144796380090505
600398.SH,海澜之家,-0.08291044499014581
600400.SH,红豆股份,-0.14431588613406793
600423.SH,ST柳化,-0.1829268292682925
600429.SH,三元股份,-0.03916332888295504
600435.SH,北方导航,-0.02732919254658393
600439.SH,瑞贝卡,-0.04233336876572312
600444.SH,国机通用,-0.06787091567929125
600448.SH,华纺股份,-0.20342444800345488
600455.SH,博通股份,-0.18888888888888886
600462.SH,*ST九有,-0.254601226993865
600463.SH,空港股份,-0.19683116660964756
600466.SH,蓝光发展,-0.18164099174659015
600476.SH,湘邮科技,-0.23179326546593576
600478.SH,科力远,-0.030456852791878153
600482.SH,中国动力,-0.2390909090909091
600487.SH,亨通光电,-0.2887836728121178
600489.SH,中金黄金,-0.01782953954278206
600490.SH,鹏欣资源,-0.18526315789473694
600491.SH,龙元建设,-0.2645197550458509
600493.SH,凤竹纺织,-0.15713574360804095
600495.SH,晋西车轴,-0.15370924808401787
600498.SH,烽火通信,-0.32076789493372493
600506.SH,*ST香梨,-0.34423076923076923
600520.SH,文一科技,-0.47760060744115407
600528.SH,中铁工业,-0.18582876055160577
600530.SH,*ST交昂,-0.30269058295964135
600535.SH,天士力,-0.1725539577533141
600545.SH,卓郎智能,-0.5812588953227662
600550.SH,保变电气,-0.0073170731707315854
600551.SH,时代出版,-0.15242128452699144
600555.SH,*ST海创,-0.5
600558.SH,大西洋,-0.047139413354903376
600560.SH,金自天正,-0.00679201408805629
600561.SH,江西长运,-0.23764114971008457
600566.SH,济川药业,-0.30012243216394285
600568.SH,*ST中珠,-0.20331950207468882
600572.SH,康恩贝,-0.273239409055994
600579.SH,克劳斯,-0.433939393939394
600583.SH,海油工程,-0.10003447279542657
600589.SH,广东榕泰,-0.36807095343680696
600593.SH,大连圣亚,-0.15057915057915058
600599.SH,*ST熊猫,-0.5074211502782932
600604.SH,市北高新,-0.168704928903382
600611.SH,大众交通,-0.0840594617972779
600613.SH,神奇制药,-0.042168674698795414
600615.SH,丰华股份,-0.45706106870229
600617.SH,国新能源,-0.16828126142514274
600622.SH,光大嘉宝,-0.25214995268127166
600626.SH,申达股份,-0.2142012673791735
600629.SH,华建集团,-0.21453705568382817
600630.SH,龙头股份,-0.2851002865329513
600633.SH,浙数文化,-0.12757792414944916
600635.SH,大众公用,-0.20874799397514626
600636.SH,国新文化,-0.007318799483026616
600637.SH,东方明珠,-0.10148406809253602
600638.SH,新黄浦,-0.3410462810679537
600643.SH,爱建集团,-0.16664699215244874
600647.SH,同达创业,-0.09711075441412538
600649.SH,城投控股,-0.0893547231817236
600652.SH,ST游久,-0.6231155778894473
600653.SH,申华控股,-0.13612565445026187
600654.SH,ST中安,-0.24154589371980664
600657.SH,信达地产,-0.02679583379462532
600658.SH,电子城,-0.09230070342803864
600661.SH,昂立教育,-0.30498981670061104
600664.SH,哈药股份,-0.19210526315789475
600665.SH,天地源,-0.07761401784983249
600666.SH,ST瑞德,-0.5144694533762058
600671.SH,*ST目药,-0.47567567567567565
600673.SH,东阳光,-0.3570557548810285
600675.SH,中华企业,-0.2475024562221917
600678.SH,四川金顶,-0.054195804195804234
600681.SH,百川能源,-0.3276269685187131
600684.SH,珠江股份,-0.14941034251175295
600686.SH,金龙汽车,-0.03730464129482017
600688.SH,上海石化,-0.24148112786375112
600689.SH,上海三毛,-0.2984270164519898
600692.SH,亚通股份,-0.0060698027314111435
600693.SH,东百集团,-0.1981132075471697
600694.SH,大商股份,-0.1806825711087882
600695.SH,*ST绿庭,-0.48888888888888893
600697.SH,欧亚集团,-0.269514778587176
600698.SH,ST天雁,-0.41269841269841273
600705.SH,中航资本,-0.10372262212683159
600706.SH,曲江文旅,-0.16126889147986012
600708.SH,光明地产,-0.21986319091264805
600714.SH,金瑞矿业,-0.006633499170812597
600715.SH,文投控股,-0.3739316239316238
600717.SH,天津港,-0.0261244859397402
600718.SH,东软集团,-0.13737734165923285
600719.SH,大连热电,-0.12991222310472395
600721.SH,*ST百花,-0.31086142322097376
600725.SH,ST云维,-0.22800000000000006
600726.SH,华电能源,-0.08474576271186433
600728.SH,佳都科技,-0.08281681259877052
600730.SH,中国高科,-0.0649689660415156
600734.SH,*ST实达,-0.7633289986996099
600736.SH,苏州高新,-0.1468553920146818
600743.SH,华远地产,-0.08763427738571157
600748.SH,上实发展,-0.07423226651778769
600751.SH,海航科技,-0.3212996389891697
600756.SH,浪潮软件,-0.1933268027129493
600757.SH,长江传媒,-0.12002384678441
600759.SH,洲际油气,-0.1867219917012448
600766.SH,*ST园城,-0.4970622796709753
600767.SH,ST运盛,-0.2924335378323108
600768.SH,宁波富邦,-0.20520520520520522
600771.SH,广誉远,-0.13866834900848793
600775.SH,南京熊猫,-0.2028024609201701
600776.SH,东方通信,-0.15006273325181996
600777.SH,新潮能源,-0.21989528795811514
600778.SH,友好集团,-0.2505494505494506
600781.SH,*ST辅仁,-0.7702161729383508
600783.SH,鲁信创投,-0.18315794380905004
600785.SH,新华百货,-0.2757577650937398
600790.SH,轻纺城,-0.06923439454269707
600791.SH,京能置业,-0.11742378075322549
600793.SH,宜宾纸业,-0.004711681428357632
600795.SH,国电电力,-0.07832658458847694
600796.SH,钱江生化,-0.12237093690248578
600797.SH,浙大网新,-0.1863019781240241
600800.SH,渤海化学,-0.026530612244898118
600804.SH,鹏博士,-0.19079837618403242
600805.SH,悦达投资,-0.2557172557172557
600807.SH,济南高新,-0.14987080103359177
600811.SH,东方集团,-0.11559139784946246
600815.SH,厦工股份,-0.07686466077199557
600816.SH,*ST安信,-0.569620253164557
600818.SH,中路股份,-0.0359565736844842
600820.SH,隧道股份,-0.10357253129981259
600825.SH,新华传媒,-0.14252230582908268
600826.SH,兰生股份,-0.1243655706302341
600828.SH,茂业商业,-0.12903993023440188
600830.SH,香溢融通,-0.09538127023835975
600831.SH,广电网络,-0.18722589479605986
600843.SH,上工申贝,-0.18049490538573504
600847.SH,万里股份,-0.2813816343723673
600848.SH,上海临港,-0.002650792610988599
600854.SH,春兰股份,-0.0022997982049004825
600856.SH,ST中天,-0.6608040201005024
600869.SH,远东股份,-0.24455731970497133
600870.SH,ST厦华,-0.0799999999999999
600874.SH,创业环保,-0.24036985830388957
600881.SH,亚泰集团,-0.14825581395348836
600890.SH,*ST中房,-0.6590361445783132
600892.SH,大晟文化,-0.48899188876013905
600897.SH,厦门空港,-0.09978183211381625
600898.SH,*ST美讯,-0.3128834355828222
600903.SH,贵州燃气,-0.37304729169135936
600929.SH,雪天盐业,-0.2722565798935709
600936.SH,广西广电,-0.23766058147396898
600939.SH,重庆建工,-0.22813204076148746
600958.SH,东方证券,-0.00017136555999297737
600959.SH,江苏有线,-0.25137854002007726
600961.SH,株冶集团,-0.16205533596837937
600962.SH,国投中鲁,-0.011936339522546429
600965.SH,福成股份,-0.4497408133157099
600967.SH,内蒙一机,-0.05938364924424532
600979.SH,广安爱众,-0.03840051843940152
600981.SH,汇鸿集团,-0.16827388381615543
600992.SH,贵绳股份,-0.1163207085052457
600996.SH,贵广网络,-0.2510914484653092
601002.SH,晋亿实业,-0.14583333333333331
601006.SH,大秦铁路,-0.06460528019914345
601011.SH,宝泰隆,-0.2701252236135957
601019.SH,山东出版,-0.1556166784138418
601020.SH,华钰矿业,-0.04384236398329597
601068.SH,中铝国际,-0.41561111111111115
601069.SH,西部黄金,-0.12264943524213526
601086.SH,国芳集团,-0.2144591201171357
601098.SH,中南传媒,-0.09506596758715724
601101.SH,昊华能源,-0.22475551099292326
601107.SH,四川成渝,-0.04350655281063042
601113.SH,ST华鼎,-0.4254669435576358
601116.SH,三江购物,-0.12665036948451236
601162.SH,天风证券,-0.20640088105726875
601169.SH,北京银行,-0.07388126165971665
601177.SH,杭齿前进,-0.10767008344028593
601186.SH,中国铁建,-0.27171133658737334
601188.SH,龙江交通,-0.01366309490471204
601211.SH,国泰君安,-0.03128089714736356
601212.SH,白银有色,-0.13870967741935494
601226.SH,华电重工,-0.0065589943782477286
601228.SH,广州港,-0.18007798652959936
601288.SH,农业银行,-0.012470537818727263
601326.SH,秦港股份,-0.09453616352201247
601328.SH,交通银行,-0.07857992489912695
601330.SH,绿色动力,-0.2884690553745928
601333.SH,广深铁路,-0.31655894340843027
601360.SH,三六零,-0.3741781847796862
601368.SH,绿城水务,-0.07843933627246118
601375.SH,中原证券,-0.0795926126665426
601390.SH,中国中铁,-0.20260783854496078
601500.SH,通用股份,-0.12380901017509821
601518.SH,吉林高速,-0.14227512677067833
601566.SH,九牧王,-0.005623400908655342
601588.SH,北辰实业,-0.12343303959290064
601606.SH,长城军工,-0.26567181751287705
601616.SH,广电电气,-0.07330686763741001
601619.SH,嘉泽新能,-0.21293820153177254
601668.SH,中国建筑,-0.07376434262790915
601669.SH,中国电建,-0.20902564102564095
601688.SH,华泰证券,-0.0969310886219431
601700.SH,风范股份,-0.10026783736431914
601718.SH,际华集团,-0.24182561307901904
601766.SH,中国中车,-0.31114636299078663
601800.SH,中国交建,-0.36795804654211733
601801.SH,皖新传媒,-0.26426642664266425
601828.SH,美凯龙,-0.030684595457998492
601857.SH,中国石油,-0.38990746250798947
601860.SH,紫金银行,-0.18259758551307836
601869.SH,长飞光纤,-0.39571105346260876
601880.SH,辽港股份,-0.06273099841601092
601900.SH,南方传媒,-0.03726802504130198
601928.SH,凤凰传媒,-0.013799474349347026
601929.SH,吉视传媒,-0.1351938502673796
601933.SH,永辉超市,-0.21103586900925358
601989.SH,中国重工,-0.08928764457896443
601991.SH,大唐发电,-0.14950425304681783
601992.SH,金隅集团,-0.13204067909407918
603001.SH,奥康国际,-0.1307193011848739
603003.SH,龙宇燃油,-0.010144927536231823
603007.SH,花王股份,-0.4432128086643164
603012.SH,创力集团,-0.2364594711662353
603013.SH,亚普股份,-0.18307167235494867
603017.SH,中衡设计,-0.04279105916137381
603021.SH,山东华鹏,-0.030294100429988657
603029.SH,天鹅股份,-0.08070836984605206
603030.SH,全筑股份,-0.13175778792427914
603032.SH,*ST德新,-0.5790077449694596
603036.SH,如通股份,-0.28128870194604244
603037.SH,凯众股份,-0.02915945962303584
603042.SH,华脉科技,-0.1744656787422392
603045.SH,福达合金,-0.4335642535503984
603050.SH,科林电气,-0.0640924166362475
603055.SH,台华新材,-0.18496158370708038
603056.SH,德邦股份,-0.21872275121202603
603058.SH,永吉股份,-0.16920378555115584
603059.SH,倍加洁,-0.17501799738219895
603080.SH,新疆火炬,-0.30173429620949815
603081.SH,大丰实业,-0.05036163985806314
603085.SH,天成自控,-0.11046375998173212
603086.SH,先达股份,-0.09199492106082727
603090.SH,宏盛股份,-0.07283310969374168
603096.SH,新经典,-0.24678359160639887
603099.SH,长白山,-0.0432656119918544
603101.SH,汇嘉时代,-0.3803157676322458
603105.SH,芯能科技,-0.42355963302752286
603106.SH,恒银科技,-0.16217933424578407
603116.SH,红蜻蜓,-0.07545237869883588
603117.SH,万林物流,-0.010636966587410803
603133.SH,碳元科技,-0.36453270076898553
603138.SH,海量数据,-0.01880135313720976
603157.SH,*ST拉夏,-0.7768878718535469
603178.SH,圣龙股份,-0.07969265926043913
603183.SH,建研院,-0.12528220135128018
603188.SH,ST亚邦,-0.24933333333333346
603192.SH,汇得科技,-0.19312198483804255
603196.SH,日播时尚,-0.3336588351891798
603200.SH,上海洗霸,-0.11409756097560987
603220.SH,中贝通信,-0.4172645161290322
603226.SH,菲林格尔,-0.019816162304337626
603269.SH,海鸥股份,-0.22824865297046418
603278.SH,大业股份,-0.1647012199552178
603286.SH,日盈电子,-0.018398296807065968
603316.SH,诚邦股份,-0.0033482970750360287
603318.SH,派思股份,-0.4816
603320.SH,迪贝电气,-0.2233019172540682
603322.SH,超讯通信,-0.3662448425774651
603323.SH,苏农银行,-0.1800098930893038
603328.SH,依顿电子,-0.09860300829463811
603329.SH,上海雅仕,-0.20628763907318562
603331.SH,百达精工,-0.0013788543413753875
603335.SH,迪生力,-0.1056671771123534
603339.SH,四方科技,-0.0931430651118642
603356.SH,华菱精工,-0.28100885093147276
603357.SH,设计总院,-0.329810249796409
603367.SH,辰欣药业,-0.054626131716240485
603388.SH,元成股份,-0.15772721914417062
603389.SH,*ST亚振,-0.5260534337457414
603399.SH,吉翔股份,-0.5762289469471961
603421.SH,鼎信通讯,-0.4191116012265785
603496.SH,恒为科技,-0.12082033345335116
603499.SH,翔港科技,-0.22317026648894397
603507.SH,振江股份,-0.033149097475817714
603508.SH,思维列控,-0.3385826882477128
603555.SH,*ST贵人,-0.5416666666666666
603556.SH,海兴电力,-0.01264318765636652
603558.SH,健盛集团,-0.1939550004949369
603559.SH,中通国脉,-0.48216121395897016
603569.SH,长久物流,-0.2977796544741093
603580.SH,艾艾精工,-0.08856136893782858
603585.SH,苏利股份,-0.24179839574924644
603595.SH,东尼电子,-0.23951757710393864
603602.SH,纵横通信,-0.269366176035398
603603.SH,博天环境,-0.6706000269990884
603608.SH,天创时尚,-0.4340449852370083
603616.SH,韩建河山,-0.43061643293114665
603619.SH,中曼石油,-0.44224361211631374
603629.SH,利通电子,-0.35798589894242067
603636.SH,南威软件,-0.024530318882773187
603637.SH,镇海股份,-0.28923656172394446
603648.SH,畅联股份,-0.209403060696164
603656.SH,泰禾智能,-0.11220373171961671
603657.SH,春光科技,-0.030294943820224594
603660.SH,苏州科达,-0.41941467167370783
603665.SH,康隆达,-0.08997381609788498
603668.SH,天马科技,-0.01896673743807501
603676.SH,卫信康,-0.164830079118944
603677.SH,奇精机械,-0.14841075538659176
603689.SH,皖天然气,-0.06948220617999516
603693.SH,江苏新能,-0.08152476489028222
603706.SH,东方环宇,-0.4618071931776047
603709.SH,中源家居,-0.20368239575236816
603716.SH,塞力医疗,-0.1405316386695142
603726.SH,朗迪集团,-0.02028432719638412
603729.SH,龙韵股份,-0.23374114616870567
603766.SH,隆鑫通用,-0.16980038366029598
603767.SH,中马传动,-0.002005439857102419
603773.SH,沃格光电,-0.37530500342700485
603778.SH,乾景园林,-0.03064368617225471
603779.SH,ST威龙,-0.29512420254324356
603790.SH,雅运股份,-0.3156341107871719
603798.SH,康普顿,-0.09395629136447178
603800.SH,道森股份,-0.1541427933256319
603803.SH,瑞斯康达,-0.1247712352207543
603808.SH,歌力思,-0.016150241073535916
603813.SH,原尚股份,-0.2828648087475898
603817.SH,海峡环保,-0.016708736345969047
603822.SH,嘉澳环保,-0.09078751444691527
603828.SH,柯利达,-0.25902810488302713
603838.SH,四通股份,-0.36746885456642164
603843.SH,正平股份,-0.3387266020686758
603848.SH,好太太,-0.17671847311988362
603856.SH,东宏股份,-0.009193687313720613
603860.SH,中公高科,-0.05588576522262787
603861.SH,白云电器,-0.2880247930724012
603869.SH,新智认知,-0.16611715740896213
603876.SH,鼎胜新材,-0.28877600774319373
603889.SH,新澳股份,-0.2210592430846534
603895.SH,天永智能,-0.4136214152657359
603897.SH,长城科技,-0.23534790365744862
603900.SH,莱绅通灵,-0.37497503737179605
603908.SH,牧高笛,-0.02643062166485731
603909.SH,合诚股份,-0.07508176565757131
603912.SH,佳力图,-0.002470976652744333
603917.SH,合力科技,-0.17262775585193257
603928.SH,兴业股份,-0.19978774983062322
603929.SH,亚翔集成,-0.3006012024048097
603933.SH,睿能科技,-0.1259877646647761
603937.SH,丽岛新材,-0.10061282818212026
603958.SH,哈森股份,-0.2061964249144262
603969.SH,银龙股份,-0.029952477146884923
603978.SH,深圳新星,-0.045388756576277035
603980.SH,吉华集团,-0.17190720287480846
603996.SH,*ST中新,-0.6012987012987013
